LoanNumber,LoanGuid,LoanFolder,ClosingDate
4.00E+14,863c7d3d-bd34-42f6-b8c7-9c5540f4d084,Prospects,7/29/2024 0:00
4.00E+14,fdc75f28-4cda-4229-b634-434db3d58354,Prospects,7/31/2024 0:00
4.00E+14,60d18f9b-148f-4fee-ba7a-ae0ea70bb5a7,Prospects,8/1/2024 0:00
4.00E+14,fddd36bd-8325-4a23-b0dd-caf62e58757c,Prospects,8/2/2024 0:00
4.00E+14,eef6e7a7-8a77-4845-afb7-790ae3d8a145,Prospects,8/5/2024 0:00
4.00E+14,811cb1ed-acaf-4164-a0ef-75e512d9784c,Prospects,8/9/2024 0:00
4.00E+14,ac41950e-7f94-4b0a-8d15-9d5b3fe66760,Prospects,8/14/2024 0:00
4.00E+14,f2ae00a2-8229-4df0-b4cb-c59cd83e23b1,Prospects,8/15/2024 0:00
4.00E+14,50416dbc-d60a-43c7-b870-5d6b45b66159,Prospects,8/19/2024 0:00
4.00E+14,ee0c248b-791f-432d-afc3-7ae70971abb0,Prospects,8/26/2024 0:00
4.00E+14,be5c682d-db96-466a-8dd1-ef1985fa025b,Prospects,8/27/2024 0:00
1.20E+14,8659154c-68d7-4a22-850e-4a45ef379c4b,Prospects,8/27/2024 0:00
4.00E+14,9fe6be35-2cf4-4b5a-be90-506b23186190,Prospects,8/27/2024 0:00
4.00E+14,44ff1e7c-f1f4-4ec8-834d-81282090a86c,Prospects,8/27/2024 0:00
4.00E+14,fead22e2-d3d9-4d6d-9889-da5d11446438,Prospects,8/27/2024 0:00
4.41E+14,37721a91-d6fe-4d44-b3af-bfee6860eb82,Prospects,8/28/2024 0:00
4.00E+14,c8a78be4-ae90-4b8e-83e7-abf5e7bce941,Prospects,8/28/2024 0:00
4.00E+14,b56f2160-667a-4fdd-b4b7-a0970d8c4689,Prospects,8/28/2024 0:00
4.00E+14,3906f253-8277-47c1-b940-c58b32017812,Prospects,8/28/2024 0:00
4.00E+14,c43566dd-0cbe-46a7-97b5-a735d7b7e32d,Prospects,8/28/2024 0:00
4.00E+14,7d55d82e-853c-4b6a-8477-311a2ce6084b,Prospects,8/28/2024 0:00
4.00E+14,3417741c-74ff-4937-9991-f40c60cf2f12,Prospects,8/29/2024 0:00
4.00E+14,ac20d1b5-9685-486d-bb4b-a64f99e47f72,Prospects,8/29/2024 0:00
4.41E+14,b433b194-e942-4564-bf45-960e054a60f5,Prospects,8/30/2024 0:00
4.00E+14,59c40b04-3ebc-4cd4-85b1-a06a3f5c1915,Prospects,9/2/2024 0:00
4.00E+14,3ac1a5f3-eda6-44c9-953c-cc2d5edbdfb0,Prospects,9/3/2024 0:00
4.00E+14,0449ddb4-d587-470e-a14e-78c976ca62f0,Prospects,9/3/2024 0:00
4.00E+14,f9cbd87c-a054-49e4-98fb-034995839db6,Prospects,9/3/2024 0:00
4.00E+14,93bb2489-0dd9-4b3c-a231-675a4beed2e7,Prospects,9/4/2024 0:00
4.00E+14,f66775a7-d283-49ae-80d5-2a53d93eb268,Prospects,9/4/2024 0:00
4.00E+14,e5f26dc2-18d9-4f2a-957e-056fa43c2e85,Prospects,9/4/2024 0:00
4.00E+14,00d80328-cb69-470d-9675-31ae072d8e6a,Prospects,9/4/2024 0:00
4.00E+14,2e7ed915-163a-403d-ad02-33b2420628ab,Prospects,9/5/2024 0:00
4.00E+14,35d23c94-92a8-4ad6-a10a-459edd239244,Prospects,9/5/2024 0:00
4.00E+14,6f92bdfe-f2d2-4eb5-89c3-2191e1c19a75,Prospects,9/5/2024 0:00
4.00E+14,9e358dde-af8f-42aa-b0df-62d394f20da7,Prospects,9/5/2024 0:00
4.00E+14,880c4f3c-4a62-49ad-88e7-2895da7b677f,Prospects,9/5/2024 0:00
4.00E+14,63cc9934-b471-4c79-9035-9a0b427bef7b,Prospects,9/5/2024 0:00
4.00E+14,52673415-9bca-4600-8c28-440e293eb9fe,Prospects,9/6/2024 0:00
4.00E+14,b54dd45e-a8fe-4397-aec8-19a05b494c58,Prospects,9/6/2024 0:00
4.00E+14,c2c14820-afbf-420b-819e-e4611daa5072,Prospects,9/6/2024 0:00
4.00E+14,b308f11e-f1b3-456d-8ed9-46abfdd99457,Prospects,9/6/2024 0:00
4.00E+14,f9546c7e-0ea2-4a5b-9dfe-bd07abc8072d,Prospects,9/9/2024 0:00
4.00E+14,d5c5ea28-ab7b-45c1-b72e-3c2a0de1ded1,Prospects,9/9/2024 0:00
4.00E+14,b1b5589b-fd41-4137-8745-8a8ace24c5f9,Prospects,9/9/2024 0:00
4.00E+14,d8a8bcfc-5596-4bf6-b67d-465f9857c877,Prospects,9/9/2024 0:00
4.00E+14,3f8d380a-a047-4e3b-baa2-c36178ed6879,Prospects,9/9/2024 0:00
4.00E+14,c4ed79e7-5283-4c1c-b4fa-c67ffaa6a124,Prospects,9/9/2024 0:00
4.00E+14,385f5260-aa28-40b2-a801-218ec31533bc,Prospects,9/9/2024 0:00
4.00E+14,428582f2-611e-4bc0-aa3f-530dd912f420,Prospects,9/9/2024 0:00
4.41E+14,89769977-a375-4f48-9c50-26dd2e51ba89,Prospects,9/10/2024 0:00
4.00E+14,813f96cf-8bdb-45e9-af5a-7f959fe27621,Prospects,9/10/2024 0:00
4.00E+14,b441fde5-829f-43d2-81b7-b1c157e62fb6,Prospects,9/10/2024 0:00
4.00E+14,26d9fbd3-1879-4e5d-9d69-7b049d07a022,Prospects,9/10/2024 0:00
4.00E+14,932a4c0a-c09b-423b-b54d-838d8e2bad81,Prospects,9/10/2024 0:00
4.00E+14,1509c354-f1fc-48cf-897e-5d0a69f92189,Prospects,9/10/2024 0:00
4.00E+14,a5bb337b-02ad-413a-b613-35982d40eb1c,Prospects,9/10/2024 0:00
4.00E+14,cc41e8ab-d010-4542-8a62-b0ef5a2ae724,Prospects,9/11/2024 0:00
4.00E+14,2063fa25-7775-4dfb-b388-6e958cb815a1,Prospects,9/11/2024 0:00
4.00E+14,456897cf-6878-4a12-9f9f-120ca0122e73,Prospects,9/11/2024 0:00
4.00E+14,5e2c0855-88ed-49a0-a706-cc4b96a86885,Prospects,9/11/2024 0:00
4.00E+14,8f8488ed-fc69-4c7f-9603-3316883b6a7d,Prospects,9/11/2024 0:00
4.00E+14,6e0d2a6d-6fa0-4f03-befb-31aa6071ecab,Prospects,9/11/2024 0:00
4.00E+14,464d58b9-4880-4f00-a34b-61e78921dae9,Prospects,9/11/2024 0:00
4.00E+14,db165c62-c63d-4d69-9659-9250c8dd6d04,Prospects,9/11/2024 0:00
4.00E+14,f65d72a6-b9b5-4a7e-af9b-073cf18763e2,Prospects,9/11/2024 0:00
4.41E+14,ee8ff8c6-b0c3-489c-bb6b-13ca4cbcf157,Prospects,9/11/2024 0:00
4.00E+14,5cf9f87d-a053-4545-8a1b-333cfd859c46,Prospects,9/11/2024 0:00
4.00E+14,00d5945b-f3e6-4c88-8ca9-43656d3c1664,Prospects,9/11/2024 0:00
4.00E+14,598d9248-2d33-4f94-b079-674d86453b1c,Prospects,9/12/2024 0:00
4.00E+14,66d1f8f7-0802-46a9-a7ef-fa296b4f38a0,Prospects,9/12/2024 0:00
4.41E+14,eb7e23a6-eb6d-454d-88fd-46fa71e31987,Prospects,9/12/2024 0:00
4.00E+14,77a180c3-926b-405b-811c-76a2746d1303,Prospects,9/13/2024 0:00
4.00E+14,51acd7bd-d87b-45c3-882c-66e91faf12c6,Prospects,9/13/2024 0:00
4.41E+14,39737197-496d-4828-abfe-00c28aad8f5c,Prospects,9/13/2024 0:00
4.00E+14,eeb06dc5-23d5-444f-9e69-bdc2fb2f7c97,Prospects,9/13/2024 0:00
4.00E+14,2ae74bbc-3fda-4bd0-816a-c53f6907ff8c,Prospects,9/13/2024 0:00
4.00E+14,f10acf25-3ff6-4549-afd6-cb46c38af9aa,Prospects,9/14/2024 0:00
4.00E+14,1f879c1f-73ba-49ad-9a99-6e1102d9a75d,Prospects,9/16/2024 0:00
4.00E+14,ab50d7b5-c81d-4714-90f7-ea472d9a489d,Prospects,9/16/2024 0:00
4.00E+14,2d9e95b9-b979-403b-b3db-5e31f615123f,Prospects,9/16/2024 0:00
4.01E+14,6bf8ecf1-6b80-484b-bf9b-9db74670d447,Prospects,9/17/2024 0:00
4.00E+14,bfa1f5f6-1bb8-444b-b5ad-a2521a1bf92e,Prospects,9/17/2024 0:00
4.00E+14,a74ff91b-9a9d-4061-b703-9034994eb43d,Prospects,9/17/2024 0:00
4.00E+14,f0458479-e5fd-48ac-bc30-b647adab6497,Prospects,9/18/2024 0:00
4.00E+14,af6c2e0c-90ce-4398-92c7-13c5f433824b,Prospects,9/18/2024 0:00
4.00E+14,14661545-67d5-49ab-8efa-aef0da0513f2,Prospects,9/18/2024 0:00
4.00E+14,ce53ae9d-634e-4c17-b2ec-4329bcd23e2c,Prospects,9/19/2024 0:00
4.00E+14,32d5a39a-1e96-4782-9ca6-2dc78cda8029,Prospects,9/20/2024 0:00
4.00E+14,d45b4eb5-3f4b-46f1-83fc-39f240c29fa0,Prospects,9/20/2024 0:00
4.00E+14,2e86f239-2374-4875-a343-50acaaf9ca5b,Prospects,9/20/2024 0:00
4.00E+14,48187eab-5e8d-4402-b831-4ddc3f7deda8,Prospects,9/23/2024 0:00
4.00E+14,c3f176d6-bb4c-4855-bfeb-6d74206d7686,Prospects,9/23/2024 0:00
4.00E+14,daa27bf9-d36c-40fe-b4e8-11a288133a08,Prospects,9/24/2024 0:00
4.00E+14,2e9ea627-8f7f-43e0-a78f-324f04e3de6b,Prospects,9/24/2024 0:00
4.00E+14,dfcb2d77-ec23-43c0-8a7a-446617f7da42,Prospects,9/24/2024 0:00
4.00E+14,7fa02d3c-ebec-4809-b0bb-994819a2f797,Prospects,9/25/2024 0:00
4.00E+14,8c62916f-29ee-4623-b31e-672f390bd4f8,Prospects,9/25/2024 0:00
4.41E+14,d7106d1d-30a5-4a27-b408-0d8a6c87e1f9,Prospects,9/25/2024 0:00
4.41E+14,04003432-3562-4464-91af-775ebc8644fb,Prospects,9/25/2024 0:00
4.00E+14,29b59bae-249c-4f14-93d9-2a22bf225228,Prospects,9/25/2024 0:00
4.00E+14,daa45070-a98a-46f7-b278-b75b3e8b56d5,Prospects,9/26/2024 0:00
4.00E+14,4725946e-7f7f-4679-945c-9de69e0fcb21,Prospects,9/26/2024 0:00
4.00E+14,e1d7c7e5-8765-4516-861c-ce7d4ae02b84,Prospects,9/26/2024 0:00
4.00E+14,171a04f0-27d6-4346-b3a8-dbe91db41ef6,Prospects,9/26/2024 0:00
4.00E+14,af6c064a-27c9-4c16-95fc-0f39a294d2a8,Prospects,9/26/2024 0:00
4.41E+14,fe96b85c-d2a2-4d60-a820-d349bfe55b01,Prospects,9/27/2024 0:00
4.00E+14,0ea96fb5-cd3e-431b-9cf3-367fe39307c7,Prospects,9/27/2024 0:00
4.00E+14,03d30ef6-5154-40d9-b62f-a9c3f53e19fa,Prospects,9/27/2024 0:00
4.00E+14,71c9d3b7-9254-40a7-8f1d-ac91c5242868,Prospects,9/27/2024 0:00
4.00E+14,b84972db-8656-4236-a9c9-f1bacdd14332,Prospects,9/27/2024 0:00
4.00E+14,3aa9efc2-976e-494d-a6eb-43f0a5eb960f,Prospects,9/27/2024 0:00
4.00E+14,0be86c0e-843b-4404-bc2c-766440298b72,Prospects,9/27/2024 0:00
4.00E+14,768edd5d-7596-4f2a-b106-32b546555d90,Prospects,9/27/2024 0:00
4.00E+14,43a88aee-de45-4412-9c96-cccaae7f4679,Prospects,9/27/2024 0:00
4.00E+14,576a454e-416d-478d-8978-343a3d60dce6,Prospects,9/27/2024 0:00
4.00E+14,056b6e62-6260-4057-9122-bbad47c3ae0f,Prospects,9/27/2024 0:00
4.00E+14,b53dd27f-fd61-472a-977b-3db5e43caa5f,Prospects,9/27/2024 0:00
4.41E+14,c0c6b159-518f-4dfa-9823-d5af6277af3d,Prospects,9/27/2024 0:00
4.00E+14,558a9a64-7ae1-444c-b3ee-5f2e733926c4,Prospects,9/28/2024 0:00
4.00E+14,914aa103-42ba-4100-9228-06b42db5fd50,Prospects,9/30/2024 0:00
4.00E+14,ce33eb55-3e66-4e34-ab9e-0cba4056fa68,Prospects,9/30/2024 0:00
4.41E+14,56ee3234-e8db-4cdb-aa0c-7cb337fe9dc5,Prospects,9/30/2024 0:00
4.00E+14,1a8a1c48-0f70-4e56-b7d9-9c1d42b1574a,Prospects,9/30/2024 0:00
4.00E+14,aad71826-ca05-419a-a3ee-c248f9d36379,Prospects,9/30/2024 0:00
4.00E+14,0b7413dd-90e2-4644-a043-1b9f8e732a5d,Prospects,9/30/2024 0:00
4.00E+14,6984e02d-4e87-429f-8a4d-2ef5373ad14b,Prospects,9/30/2024 0:00
4.00E+14,429c3baa-75ea-45b3-b68e-d12a83682b73,Prospects,9/30/2024 0:00
4.00E+14,179ff022-49f2-4b66-a60e-8dfc802dc166,Prospects,9/30/2024 0:00
4.00E+14,1cff40f8-8cf2-49f8-ac71-33ac7a2258cb,Prospects,9/30/2024 0:00
4.00E+14,45a48191-ce5a-4cd0-adce-dab70eb20316,Prospects,9/30/2024 0:00
4.41E+14,18b84f4e-ec49-40d8-a4ce-98fcd6dd5554,Prospects,10/1/2024 0:00
4.00E+14,5edc7603-184c-4f27-b148-4db01fb10e11,Prospects,10/2/2024 0:00
1.70E+14,ec9c9dfd-425c-4375-8caf-e93ad9e1e76a,Prospects,10/2/2024 0:00
4.00E+14,ac76f1c3-4763-4146-9e87-044446459755,Prospects,10/2/2024 0:00
4.00E+14,6f048cd3-bfd6-4506-8f76-a243bb1ba32c,Prospects,10/3/2024 0:00
4.00E+14,2a270ec5-e814-45fa-8e9f-e86105d25e01,Prospects,10/3/2024 0:00
4.00E+14,b44dce90-34a1-4e41-bb34-5fcc4d30dd64,Prospects,10/4/2024 0:00
4.00E+14,60f80a14-a7de-4b06-b2cb-f0fad3e55331,Prospects,10/7/2024 0:00
4.00E+14,e594583f-2d11-4526-a860-84177a8ad4b1,Prospects,10/7/2024 0:00
4.41E+14,8bb521bb-312f-456a-a7fc-dca4ab4d4630,Prospects,10/7/2024 0:00
4.00E+14,c0541b0f-1e4e-471c-80a6-1f7773e2c7d0,Prospects,10/7/2024 0:00
4.00E+14,43a88879-7777-45e7-88ed-138bc9467ffc,Prospects,10/8/2024 0:00
4.00E+14,188d0cb1-21e9-4092-b015-7d0e064cbd0f,Prospects,10/8/2024 0:00
4.41E+14,413b423b-6cb4-4790-9082-821b6010acd6,Prospects,10/8/2024 0:00
4.00E+14,799aee59-c139-4eb6-ae37-4c4ef3bf37e4,Prospects,10/11/2024 0:00
4.00E+14,f0d94144-f56f-4151-b2e2-a62175bf81e1,Prospects,10/11/2024 0:00
4.00E+14,cc225d72-6777-46d7-a0b7-f30581527511,Prospects,10/14/2024 0:00
4.00E+14,7f149fb0-2f70-4bb5-8b05-572eaf5d640a,Prospects,10/14/2024 0:00
4.00E+14,eab94c8a-13e6-41bd-83ed-bd3e6ac2f8cc,Prospects,10/15/2024 0:00
9.60E+14,41024fe5-1b1f-4bd8-b59b-2714690e99f8,Prospects,10/16/2024 0:00
4.00E+14,1bef14df-2b1c-4b05-a5be-9e6321c562cc,Prospects,10/16/2024 0:00
4.00E+14,21f3fd9a-14a0-46dc-8ab4-e87370019f50,Prospects,10/16/2024 0:00
4.00E+14,563c40dd-3a72-4bbc-9892-971ee43e6c65,Prospects,10/16/2024 0:00
4.00E+14,0a6a0e1d-514b-4157-b050-435f5695eda7,Prospects,10/17/2024 0:00
4.00E+14,b2a84889-f7c3-49c0-b8d9-84a7139e6449,Prospects,10/17/2024 0:00
4.00E+14,f8a42dc1-5a96-4eb4-a84e-acbda6b16625,Prospects,10/18/2024 0:00
4.00E+14,33ebf9b8-d427-4acd-86c8-06c4db38d0a5,Prospects,10/21/2024 0:00
4.00E+14,a479a185-9179-4ece-91ab-14d5280093d0,Prospects,10/21/2024 0:00
4.00E+14,8e1a7a22-5dbc-4dee-9722-7896b52ec77b,Prospects,10/21/2024 0:00
4.00E+14,7f4a5c96-2d84-4a4f-9108-edaf37cad090,Prospects,10/21/2024 0:00
4.00E+14,917cd499-336b-4c7a-980a-258aeb0104bc,Prospects,10/21/2024 0:00
9.60E+14,d5f36004-2191-46eb-ad4f-cac09594e0c8,Prospects,10/24/2024 0:00
4.00E+14,bd6acc0b-ef4d-43a4-9c73-3b63b332b11c,Prospects,10/24/2024 0:00
4.00E+14,e475c123-3d3a-4630-9fa0-efcf53113ec4,Prospects,10/25/2024 0:00
4.00E+14,03af2f3e-4817-460d-99ec-7b0108d03fe6,Prospects,10/25/2024 0:00
4.00E+14,7d925691-684c-4e39-a05e-6e8760966971,Prospects,10/25/2024 0:00
4.41E+14,0af04c61-b4bf-4826-b84d-623914c54f8b,Prospects,10/25/2024 0:00
4.00E+14,576e7b4a-6e72-4277-b5eb-aae7b7908f08,Prospects,10/25/2024 0:00
4.00E+14,00eef7a7-3ce7-430c-914b-01985888d7ee,Prospects,10/25/2024 0:00
4.00E+14,b296f0d9-e8c4-4232-9944-57a4f4013f77,Prospects,10/28/2024 0:00
4.00E+14,dbd4e609-a8b2-476a-8040-7cb800693e45,Prospects,10/28/2024 0:00
4.00E+14,5aab2e6e-41eb-4d9e-b9dd-0797f0f0528d,Prospects,10/28/2024 0:00
4.00E+14,d559e22d-d40b-4d24-9d3e-eefa722f027d,Prospects,10/28/2024 0:00
4.41E+14,febb72ac-7015-41cd-829c-c392937f1a14,Prospects,10/28/2024 0:00
4.00E+14,9232e90a-42db-4a2f-bbef-2539b6daf88e,Prospects,10/28/2024 0:00
4.41E+14,8c53feff-e1ea-4434-8f4c-9ba96612b052,Prospects,10/28/2024 0:00
9.60E+14,145da1af-d34a-4502-93a3-b7536f840465,Prospects,10/28/2024 0:00
4.00E+14,58408c8d-4bff-4b82-8241-283b83f95b4f,Prospects,10/29/2024 0:00
4.00E+14,7a20be51-5e7e-439b-9b73-6360bd6ef863,Prospects,10/29/2024 0:00
4.00E+14,c5d03501-0b3f-4fb0-81e3-8ba61cead115,Prospects,10/30/2024 0:00
4.00E+14,32474e90-08ed-4449-9784-cd2448b2a645,Prospects,10/31/2024 0:00
4.00E+14,4c362603-fd74-4704-a0b6-864460000eb4,Prospects,10/31/2024 0:00
4.00E+14,d0fe30e7-00aa-4d2d-9373-83112e797897,Prospects,11/4/2024 0:00
4.00E+14,0bd43489-e205-4121-b8d4-43f380bfd88a,Prospects,11/4/2024 0:00
4.00E+14,18a9b8dc-b5ca-44a6-a426-c9b4f0f4bdf2,Prospects,11/4/2024 0:00
4.00E+14,2f06cc2f-7f92-4b4a-ad97-b413865d3945,Prospects,11/6/2024 0:00
4.41E+14,4c905de2-17eb-4141-b7f5-b82897de2914,Prospects,11/8/2024 0:00
4.00E+14,849013bb-47b8-4ee9-9433-cf9e2b31685a,Prospects,11/13/2024 0:00
1.20E+14,0ec89304-04de-4a5c-b2ed-775c7094d65c,Prospects,11/15/2024 0:00
4.00E+14,4daa6024-1976-4c17-af97-50f1c1edd447,Prospects,11/15/2024 0:00
4.00E+14,6166ed9a-baa1-4c3b-9124-0efdcbd72315,Prospects,11/22/2024 0:00
4.00E+14,376dd7f2-73c5-4ce4-9f8a-5393003b342c,Prospects,12/2/2024 0:00
4.41E+14,5b17e4f4-0747-4c45-a60b-812179ceb77a,Prospects,
4.00E+14,75d2cc6c-b64c-4603-aa75-fd80d37954b5,Prospects,
4.00E+14,4fa338ec-66f4-4e0d-977a-f41ed0c09357,Prospects,
4.00E+14,ffe86f45-09c7-4bbd-b4f7-bc1112a22fbe,Prospects,
4.00E+14,058a2d58-ad5a-4387-9953-60bbefb61e51,Prospects,
4.00E+14,db0d6d2f-b11f-4036-9ffa-0d03bcd00551,Prospects,
4.00E+14,f89a495a-efe4-4e5d-aafb-6c4bae1ab0b1,Prospects,
4.00E+14,8593b783-60a6-4c17-981b-db7a89fccd70,Prospects,
4.00E+14,c62b47c7-a5e7-498e-b14b-cc85028bab26,Prospects,
4.00E+14,67187f54-bad9-4358-a1c4-427edea9466a,Prospects,
1.51E+14,b9399260-8f71-4d87-ac0b-4b09a4394f49,Prospects,
4.41E+14,cc51ba1a-c82c-4c9c-bae0-9f63d91981cc,Prospects,
4.00E+14,0aeb5c97-4f0c-41c3-bb3d-e711f05e9328,Prospects,
4.00E+14,c44f16f4-c398-4dab-bf5e-4fe9e468b771,Prospects,
4.00E+14,032553b0-5539-4edc-8fbb-43bc0b6da0b4,Prospects,
4.41E+14,55b3dfb4-dc02-4cee-89e1-35c19b841846,Prospects,
4.00E+14,6f4025d7-cb1d-4c3a-a95b-39d0545a721c,Prospects,
4.81E+14,857779e7-ce8b-486c-ba71-113567df7de6,Prospects,
4.00E+14,59d6c5aa-95de-482c-87a5-aa7eadd1253f,Prospects,
4.00E+14,5850f3f3-607f-4a3a-955a-0d6decd25456,Prospects,
4.00E+14,15eff74c-0057-41ad-befa-fdc8cfc5d93d,Prospects,
4.00E+14,3c9a4d4c-6805-4913-8673-481efca3240c,Prospects,
4.81E+14,325db034-e539-4de3-9898-9bd2da72034f,Prospects,
4.41E+14,cda6665a-1526-4f30-a4d7-544d893edb24,Prospects,
4.00E+14,46782995-48cb-47ea-b09b-5c4a882ffa25,Prospects,
4.00E+14,e971e4de-3e05-41f2-aae5-1ce1e790ebab,Prospects,
4.00E+14,d4844c3c-cc33-4760-a0cd-3d0dd65509a5,Prospects,
4.00E+14,48cf0b64-619f-4ac6-8644-6ca0a5e257e3,Prospects,
4.00E+14,c6521a6d-1d7c-4977-a080-8e072ac25f49,Prospects,
4.00E+14,624bf74f-9fbb-4ea5-ad8c-96cff19a1112,Prospects,
4.00E+14,afe73aa3-eee2-49bc-a25f-e473fc3e6ab8,Prospects,
4.41E+14,227390e8-4058-4722-b3b4-2937abcb0899,Prospects,
4.81E+14,da645110-f1a9-42c3-b08b-5f6b01e80b81,Prospects,
4.00E+14,0bd25be5-76b6-4374-80c0-a56aee1f7889,Prospects,
4.00E+14,30ed8b7c-5110-43d8-9112-6da9bec1ae46,Prospects,
4.00E+14,e50007ad-c14a-4c85-a377-c5536cd1c8fd,Prospects,
4.00E+14,ea5f0d83-1e9f-47a4-8664-75c126a18f3b,Prospects,
4.00E+14,74de30e3-a2fb-4922-8802-a5c6528857f2,Prospects,
4.41E+14,416b8541-8308-44a2-b911-4f3a43a8e2a2,Prospects,
4.00E+14,979bdf33-7203-4810-a713-2d3cfe2a9ca3,Prospects,
4.00E+14,0c7c7db9-ae02-49d3-9c9e-a101af2676fc,Prospects,
4.00E+14,071b7a65-4f1d-48a9-a8e8-5fd91301f507,Prospects,
4.00E+14,09b9d23f-0612-49dc-8a50-2a94b808b775,Prospects,
4.00E+14,deccdc65-3a7b-4503-998d-9bf16c726754,Prospects,
4.00E+14,651897e7-dbb3-43b9-b899-0bcc88d8e82a,Prospects,
4.00E+14,6b6e17a9-036f-438a-9df3-e4ead6a3d88f,Prospects,
4.00E+14,bd556af4-cbea-4cf0-b8ba-d46fbbbf9beb,Prospects,
4.00E+14,ddefaf95-1974-4bf9-85df-c6fb9bac60b7,Prospects,
4.00E+14,900935a2-5e3b-43ab-8f37-507c758cfd1e,Prospects,
4.41E+14,5f958d40-83ab-4210-b44e-2bd6f66e769f,Prospects,
4.01E+14,45d47c4f-0398-4718-9225-8af1d1f4d759,Prospects,
4.00E+14,cd17d91d-b0b1-4cee-8413-31ed3b129d43,Prospects,
4.81E+14,8905660a-4832-413b-a243-04c1c10103cb,Prospects,
4.00E+14,251ac9ca-fdfd-4147-94d3-c218520979a7,Prospects,
4.00E+14,04a9f0b8-8d2a-4170-8b8c-9095a7b46f5b,Prospects,
4.00E+14,06803cf9-9a5a-4e32-b6c8-f33383ec20ee,Prospects,
4.00E+14,5fb7cc50-672d-45e5-9851-1782d51cde5f,Prospects,
4.41E+14,993d1f3d-6eaf-4611-b87f-c1ca61dce718,Prospects,
4.00E+14,90a9ad91-8217-4b99-90b2-9e41ed18ee9a,Prospects,
4.00E+14,bbb2a453-cae5-4a1a-b2ec-0db4cf5de101,Prospects,
4.00E+14,5a624213-c6fa-4b94-87e3-68a9fe13aae6,Prospects,
4.00E+14,c5f8ef88-b746-4723-aca5-4166b6d200b9,Prospects,
4.00E+14,101ce313-d253-4f98-9bce-8538e22df2ea,Prospects,
4.00E+14,3bca8d56-1d8e-4e87-86db-7a0172e055aa,Prospects,
4.01E+14,6fdf56fe-19fc-4bd9-98c8-9990846d5b55,Prospects,
4.00E+14,fecc0fce-35a1-4c17-a40b-af17209f1074,Prospects,
4.00E+14,7fda19de-684e-459e-a66c-9a6e2d5709ba,Prospects,
4.41E+14,5ad0eda1-fafa-487d-9621-e814637a5f44,Prospects,
4.00E+14,843d451f-7298-46c0-b4ea-e82aafa0b5bb,Prospects,
4.00E+14,85e00537-1aba-4d4a-8b46-7d404d726a89,Prospects,
4.00E+14,9084dbc8-e022-4fc0-b6f3-a2a5beef229b,Prospects,
4.00E+14,0d68c2fc-18cd-42de-9c5d-de3dd1959254,Prospects,
4.00E+14,6f3e0816-77d5-4ec2-b175-52afec38e191,Prospects,
4.00E+14,eca42db4-a49c-4992-880c-ac4bdd45c4b9,Prospects,
4.00E+14,c7fc5514-7b44-4fb1-9cc4-0f763060fb83,Prospects,
4.00E+14,d0d33fd9-c53f-49cf-8d76-e25dfbd8deea,Prospects,
4.00E+14,df69de6d-c0c3-4437-95a6-eeafeb4fe87c,Prospects,
4.00E+14,8c2fa9f5-56f3-4dc1-9d17-26befd8e31e6,Prospects,
4.81E+14,6e222cf8-2e81-47a8-8131-a1affe339f5e,Prospects,
4.00E+14,d4336a00-8926-4a2f-9b73-bc645699710a,Prospects,
4.81E+14,e88d3b2f-9153-4eb6-aa0b-194d65b45a51,Prospects,
1.51E+14,e7177741-21b9-46a4-9119-5808fb7c95c6,Prospects,
4.00E+14,0c08b1fb-b473-44fa-a46e-f0918015eee7,Prospects,
4.00E+14,b3091ca4-fd88-4da5-b06d-e0c69f306041,Prospects,
4.00E+14,85d77db4-5aa3-46d5-adc2-cd9cbf290040,Prospects,
4.00E+14,4df234c3-f048-4553-83bb-216add5d4fff,Prospects,
4.00E+14,f4a9b071-bc45-4a1d-9779-5901218ceafa,Prospects,
4.00E+14,ae7b3476-d93b-4d76-bdb0-f371502e4947,Prospects,
4.00E+14,57d8bba8-4b18-4ba9-94cc-56af225f3340,Prospects,
9.60E+14,8acd5a3c-4ded-4a86-bd27-2e8c6778857c,Prospects,
4.00E+14,b6afc291-518f-4bca-858e-a91ef89f22dc,Prospects,
4.41E+14,ca9d8797-548f-4f7c-95a4-237145781d2c,Prospects,
4.00E+14,d5b38d72-6f15-4fc4-96c2-cd3cfb1fd95a,Prospects,
4.00E+14,a68a57f0-60e1-43fa-87a8-6fa0bed0b20f,Prospects,
4.00E+14,d9e235fc-8d09-4198-ad65-3d66e1fea1f4,Prospects,
4.00E+14,f5322302-6309-466e-a7ba-f14357cac989,Prospects,
9.60E+14,9b59bbd7-2fee-4a82-9883-f3401efdf9c2,Prospects,
4.00E+14,2d136e75-2aac-4c13-9f88-ea7a42ad80b5,Prospects,
4.00E+14,5a409254-cddb-49d7-a6d1-17f323a707b6,Prospects,
4.00E+14,14a6c8b6-4943-4a23-a554-ed34b3ad2e45,Prospects,
4.00E+14,6ac8079f-f85c-4011-8647-9b482545b8c0,Prospects,
4.41E+14,4459b455-14cc-413e-8e77-9f17352dab45,Prospects,
4.00E+14,6bb4f516-5bfc-4de0-9dac-672e87cb15cd,Prospects,
3.05E+14,613e45b4-2369-48b4-b682-1222f905d830,Prospects,
4.00E+14,2a6da69c-3c52-4b96-86f4-a09fbfe2af16,Prospects,
2.60E+14,d35972dc-c37e-4ab5-8a6a-2869e7a639a7,Prospects,
